,id,anios_estudiados,barrio,categoria_de_trabajo,edad,educacion_alcanzada,estado_marital,ganancia_perdida_declarada_bolsa_argentina,genero,horas_trabajo_registradas,religion,representatividad_poblacional,rol_familiar_registrado,trabajo,tiene_alto_valor_adquisitivo
12430,12431,13,Palermo,relacion_de_dependencia,31,4_anio,sin_matrimonio,0,hombre,50,cristianismo,119033,con_hijos,limpiador,0
12431,12432,14,Villa Urquiza,relacion_de_dependencia,27,5_anio,sin_matrimonio,0,mujer,60,cristianismo,311446,sin_familia,entretenimiento,0
12432,12433,11,Palermo,relacion_de_dependencia,31,2_anio,matrimonio_civil,0,hombre,55,cristianismo,128065,casado,sector_primario,0
12433,12434,18,Palermo,relacion_de_dependencia,48,universidad_4_anio,divorciado,0,mujer,40,cristianismo,101016,soltero_a,profesional_especializado,0
12434,12435,13,Palermo,relacion_de_dependencia,73,4_anio,viudo_a,0,mujer,3,cristianismo,33493,sin_familia,ventas,0
12435,12436,18,Otro Barrio,relacion_de_dependencia,34,universidad_4_anio,matrimonio_civil,7688,mujer,32,cristianismo,130078,casada,profesional_especializado,1
12436,12437,13,Palermo,relacion_de_dependencia,30,4_anio,matrimonio_civil,0,hombre,50,cristianismo,284826,casado,profesional_especializado,1
12437,12438,17,Velez Sarsfield,monotibutista,53,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,169112,casado,directivo_gerente,0
12438,12439,13,Palermo,empleadao_estatal,37,4_anio,matrimonio_civil,0,mujer,40,cristianismo,362006,casada,entretenimiento,1
12439,12440,14,Palermo,relacion_de_dependencia,19,5_anio,sin_matrimonio,-1719,mujer,25,cristianismo,124906,con_hijos,entretenimiento,0
12440,12441,12,Palermo,relacion_de_dependencia,53,3_anio,matrimonio_civil,5013,hombre,45,cristianismo,229247,casado,transporte,0
12441,12442,19,Palermo,responsable_inscripto,59,universiada_5_anio,divorciado,13550,hombre,40,cristianismo,170993,sin_familia,profesional_especializado,1
12442,12443,17,Palermo,relacion_de_dependencia,39,universidad_3_anio,divorciado,0,mujer,40,cristianismo,157641,soltero_a,entretenimiento,0
12443,12444,17,Palermo,relacion_de_dependencia,23,universidad_3_anio,sin_matrimonio,0,mujer,38,judaismo,224632,con_hijos,entretenimiento,0
12444,12445,17,Palermo,relacion_de_dependencia,26,universidad_3_anio,sin_matrimonio,-2205,hombre,43,cristianismo,159732,sin_familia,entretenimiento,0
12445,12446,14,Palermo,monotibutista,56,5_anio,matrimonio_civil,0,hombre,40,cristianismo,221801,casado,otros,0
12446,12447,14,Palermo,relacion_de_dependencia,90,5_anio,sin_matrimonio,-1944,mujer,12,cristianismo,347074,con_hijos,entretenimiento,0
12447,12448,13,Palermo,relacion_de_dependencia,35,4_anio,matrimonio_civil,-1902,mujer,28,cristianismo,143059,casada,transporte,0
12448,12449,13,Palermo,relacion_de_dependencia,23,4_anio,matrimonio_civil,0,hombre,40,cristianismo,37072,casado,reparador,0
12449,12450,9,Palermo,relacion_de_dependencia,52,9_grado,divorciado,0,hombre,40,cristianismo,137815,sin_familia,transporte,0
12450,12451,13,Palermo,empleadao_estatal,43,4_anio,matrimonio_civil,0,hombre,40,judaismo,594194,casado,reparador,1
12451,12452,13,Palermo,relacion_de_dependencia,41,4_anio,separado,0,mujer,15,cristianismo,284716,soltero_a,otros,0
12452,12453,14,Palermo,relacion_de_dependencia,39,5_anio,sin_matrimonio,0,hombre,40,cristianismo,202662,sin_familia,ventas,0
12453,12454,18,Palermo,empleado_municipal,56,universidad_4_anio,matrimonio_civil,0,hombre,50,cristianismo,191754,casado,profesional_especializado,1
12454,12455,14,Palermo,relacion_de_dependencia,31,5_anio,divorciado,0,mujer,50,cristianismo,175985,sin_familia,directivo_gerente,0
12455,12456,17,Otro Barrio,relacion_de_dependencia,69,universidad_3_anio,matrimonio_civil,0,hombre,25,cristianismo,108196,casado,transporte,0
12456,12457,14,Palermo,relacion_de_dependencia,37,5_anio,matrimonio_civil,0,hombre,45,cristianismo,51198,casado,reparador,0
12457,12458,14,Palermo,responsable_inscripto,26,5_anio,matrimonio_civil,0,hombre,60,cristianismo,384276,casado,directivo_gerente,1
12458,12459,17,Palermo,monotibutista,46,universidad_3_anio,matrimonio_civil,0,hombre,60,cristianismo,368355,casado,ventas,0
12459,12460,10,Belgrano,relacion_de_dependencia,20,1_anio,sin_matrimonio,0,mujer,30,cristianismo,221661,sin_familia,ventas,0
12460,12461,17,Palermo,relacion_de_dependencia,51,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,108435,casado,otros,0
12461,12462,14,Palermo,No respondio,63,5_anio,matrimonio_civil,0,hombre,30,cristianismo,176827,casado,No respondio,0
12462,12463,14,Palermo,relacion_de_dependencia,42,5_anio,matrimonio_civil,5178,hombre,40,cristianismo,209547,casado,ventas,0
12463,12464,13,Palermo,relacion_de_dependencia,29,4_anio,matrimonio_civil,-1902,mujer,35,cristianismo,197565,casada,otros,0
12464,12465,12,Palermo,relacion_de_dependencia,62,3_anio,sin_matrimonio,0,hombre,40,cristianismo,180418,soltero_a,reparador,0
12465,12466,17,Palermo,monotibutista,35,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,45880,casado,ventas,0
12466,12467,13,La Boca,empleado_municipal,52,4_anio,matrimonio_civil,0,hombre,40,cristianismo,203953,casado,transporte,0
12467,12468,4,Belgrano,monotibutista,64,1-4_grado,matrimonio_civil,0,hombre,40,cristianismo,178748,casado,reparador,0
12468,12469,15,Palermo,relacion_de_dependencia,28,universidad_1_anio,sin_matrimonio,0,hombre,55,cristianismo,203171,con_hijos,soporte_tecnico,0
12469,12470,17,Palermo,relacion_de_dependencia,71,universidad_3_anio,matrimonio_civil,9386,hombre,50,judaismo,132057,casado,profesional_especializado,1
12470,12471,13,Palermo,empleado_municipal,33,4_anio,matrimonio_civil,0,hombre,56,cristianismo,40142,casado,seguridad,0
12471,12472,8,Agronomia,relacion_de_dependencia,36,7-8_grado,matrimonio_civil,0,hombre,40,cristianismo,224541,casado,limpiador,0
12472,12473,18,Palermo,monotibutista,67,universidad_4_anio,divorciado,0,hombre,40,otro,221252,sin_familia,ventas,0
12473,12474,11,Palermo,relacion_de_dependencia,26,2_anio,matrimonio_civil,0,hombre,35,cristianismo,133766,casado,transporte,0
12474,12475,14,Palermo,relacion_de_dependencia,41,5_anio,matrimonio_civil,0,hombre,65,cristianismo,244945,casado,directivo_gerente,1
12475,12476,13,Palermo,relacion_de_dependencia,35,4_anio,matrimonio_civil,0,hombre,50,cristianismo,171393,casado,transporte,0
12476,12477,4,Palermo,monotibutista,63,1-4_grado,matrimonio_civil,0,hombre,25,cristianismo,326903,casado,otros,0
12477,12478,13,Agronomia,relacion_de_dependencia,27,4_anio,matrimonio_civil,0,hombre,40,cristianismo,91257,casado,otros,0
12478,12479,11,Palermo,relacion_de_dependencia,41,2_anio,sin_matrimonio,0,hombre,40,judaismo,118001,sin_familia,inspector,0
12479,12480,14,Palermo,relacion_de_dependencia,30,5_anio,sin_matrimonio,0,mujer,44,cristianismo,168906,soltero_a,entretenimiento,0
12480,12481,10,Belgrano,relacion_de_dependencia,27,1_anio,sin_matrimonio,0,hombre,40,cristianismo,267912,soltero_a,limpiador,0
12481,12482,14,Palermo,relacion_de_dependencia,55,5_anio,divorciado,0,hombre,65,cristianismo,327406,sin_familia,ventas,0
12482,12483,17,Palermo,relacion_de_dependencia,25,universidad_3_anio,sin_matrimonio,0,hombre,40,cristianismo,141876,con_hijos,profesional_especializado,0
12483,12484,13,Palermo,relacion_de_dependencia,33,4_anio,sin_matrimonio,0,hombre,40,cristianismo,185177,sin_familia,inspector,0
12484,12485,15,Palermo,relacion_de_dependencia,35,universidad_1_anio,matrimonio_civil,0,hombre,40,cristianismo,191807,casado,soporte_tecnico,0
12485,12486,14,Palermo,relacion_de_dependencia,39,5_anio,matrimonio_civil,0,hombre,43,cristianismo,114942,casado,transporte,0
12486,12487,14,Palermo,responsable_inscripto,32,5_anio,matrimonio_civil,0,hombre,99,cristianismo,204470,casado,ventas,1
12487,12488,20,Palermo,relacion_de_dependencia,50,universiada_6_anio,sin_matrimonio,13550,hombre,50,cristianismo,195844,sin_familia,directivo_gerente,1
12488,12489,13,Palermo,relacion_de_dependencia,39,4_anio,matrimonio_civil,0,hombre,40,cristianismo,184659,casado,inspector,0
12489,12490,14,Palermo,relacion_de_dependencia,39,5_anio,divorciado,0,hombre,24,judaismo,224466,soltero_a,reparador,0
12490,12491,13,Palermo,empleado_municipal,46,4_anio,matrimonio_civil,5013,hombre,50,cristianismo,149551,casado,seguridad,0
12491,12492,13,Palermo,relacion_de_dependencia,53,4_anio,matrimonio_civil,0,hombre,40,cristianismo,113522,casado,seguridad,0
12492,12493,19,Palermo,relacion_de_dependencia,68,universiada_5_anio,viudo_a,0,hombre,60,cristianismo,116993,soltero_a,profesional_especializado,0
12493,12494,14,Palermo,relacion_de_dependencia,45,5_anio,divorciado,0,hombre,50,cristianismo,277434,sin_familia,entretenimiento,0
12494,12495,20,Boedo,relacion_de_dependencia,42,universiada_6_anio,matrimonio_civil,0,hombre,40,budismo,167948,casado,profesional_especializado,1
12495,12496,17,Palermo,responsable_inscripto,67,universidad_3_anio,matrimonio_civil,0,hombre,50,cristianismo,273239,casado,ventas,1
12496,12497,10,Palermo,relacion_de_dependencia,74,1_anio,matrimonio_civil,-1411,hombre,40,cristianismo,322789,casado,seguridad,0
12497,12498,14,Palermo,empleado_municipal,20,5_anio,sin_matrimonio,0,mujer,20,cristianismo,240517,con_hijos,entretenimiento,0
12498,12499,18,Palermo,empleado_municipal,52,universidad_4_anio,matrimonio_civil,0,hombre,40,cristianismo,230112,casado,profesional_especializado,1
12499,12500,11,Palermo,empleado_municipal,21,2_anio,sin_matrimonio,0,hombre,25,judaismo,211385,con_hijos,otros,0
12500,12501,8,Palermo,relacion_de_dependencia,33,7-8_grado,sin_matrimonio,0,hombre,40,cristianismo,109282,sin_familia,limpiador,0
12501,12502,10,Belgrano,relacion_de_dependencia,32,1_anio,divorciado,0,mujer,40,cristianismo,367904,sin_familia,inspector,0
12502,12503,14,Palermo,relacion_de_dependencia,43,5_anio,matrimonio_civil,0,hombre,35,cristianismo,34278,casado,ventas,0
12503,12504,13,Palermo,relacion_de_dependencia,67,4_anio,divorciado,0,mujer,15,cristianismo,221281,sin_familia,entretenimiento,0
12504,12505,10,Palermo,relacion_de_dependencia,39,1_anio,matrimonio_civil,0,hombre,40,cristianismo,179671,casado,reparador,0
12505,12506,18,Otro Barrio,empleado_provincial,28,universidad_4_anio,matrimonio_civil,0,hombre,40,cristianismo,106721,casado,profesional_especializado,1
12506,12507,13,Palermo,relacion_de_dependencia,27,4_anio,sin_matrimonio,0,hombre,40,cristianismo,152951,con_hijos,inspector,0
12507,12508,8,Coghland,relacion_de_dependencia,30,7-8_grado,sin_matrimonio,0,mujer,30,cristianismo,315203,sin_familia,otros,0
12508,12509,15,Palermo,relacion_de_dependencia,44,universidad_1_anio,matrimonio_civil,0,hombre,40,cristianismo,117728,casado,soporte_tecnico,0
12509,12510,15,Palermo,relacion_de_dependencia,23,universidad_1_anio,sin_matrimonio,0,hombre,40,cristianismo,192017,sin_familia,reparador,0
12510,12511,11,Palermo,No respondio,17,2_anio,sin_matrimonio,0,hombre,10,cristianismo,186575,con_hijos,No respondio,0
12511,12512,13,Palermo,relacion_de_dependencia,42,4_anio,divorciado,0,hombre,50,cristianismo,120837,sin_familia,sector_primario,0
12512,12513,6,Belgrano,monotibutista,39,5-6_grado,matrimonio_civil,0,hombre,50,cristianismo,289430,casado,sector_primario,0
12513,12514,17,Palermo,relacion_de_dependencia,44,universidad_3_anio,divorciado,0,hombre,40,cristianismo,304175,sin_familia,ventas,0
12514,12515,18,Palermo,empleado_municipal,52,universidad_4_anio,sin_matrimonio,0,mujer,50,cristianismo,251841,sin_familia,profesional_especializado,0
12515,12516,11,Palermo,relacion_de_dependencia,17,2_anio,sin_matrimonio,0,hombre,40,cristianismo,33611,con_hijos,otros,0
12516,12517,13,Palermo,monotibutista,44,4_anio,divorciado,0,hombre,45,cristianismo,38122,sin_familia,reparador,0
12517,12518,17,Palermo,monotibutista,23,universidad_3_anio,sin_matrimonio,0,mujer,40,cristianismo,72143,sin_familia,directivo_gerente,0
12518,12519,17,Palermo,empleadao_estatal,52,universidad_3_anio,matrimonio_civil,0,hombre,40,cristianismo,385183,casado,entretenimiento,1
12519,12520,13,Palermo,relacion_de_dependencia,58,4_anio,matrimonio_civil,0,hombre,40,cristianismo,37345,casado,ventas,0
12520,12521,15,Palermo,relacion_de_dependencia,31,universidad_1_anio,matrimonio_civil,0,mujer,38,cristianismo,290964,casada,soporte_tecnico,1
12521,12522,14,Palermo,relacion_de_dependencia,26,5_anio,divorciado,0,hombre,40,cristianismo,52839,sin_familia,directivo_gerente,0
12522,12523,13,Palermo,responsable_inscripto,33,4_anio,matrimonio_civil,2829,hombre,70,cristianismo,134737,casado,sector_primario,0
12523,12524,10,Palermo,relacion_de_dependencia,21,1_anio,sin_matrimonio,0,hombre,40,cristianismo,55465,con_hijos,inspector,0
12524,12525,14,Palermo,relacion_de_dependencia,48,5_anio,divorciado,0,hombre,40,cristianismo,377401,sin_familia,ventas,0
12525,12526,13,Palermo,relacion_de_dependencia,21,4_anio,sin_matrimonio,0,hombre,36,judaismo,323497,con_hijos,otros,0
12526,12527,14,Palermo,relacion_de_dependencia,21,5_anio,sin_matrimonio,0,mujer,50,cristianismo,334693,sin_familia,ventas,0
12527,12528,19,Palermo,responsable_inscripto,41,universiada_5_anio,sin_matrimonio,0,mujer,60,cristianismo,163215,sin_familia,profesional_especializado,0
12528,12529,17,Palermo,relacion_de_dependencia,54,universidad_3_anio,matrimonio_civil,0,hombre,60,cristianismo,178530,casado,directivo_gerente,1
12529,12530,16,Palermo,relacion_de_dependencia,38,universidad_2_anio,sin_matrimonio,0,mujer,45,cristianismo,368256,sin_familia,ventas,0
12530,12531,13,Palermo,relacion_de_dependencia,37,4_anio,matrimonio_civil,0,hombre,42,cristianismo,191137,casado,entretenimiento,0
12531,12532,17,Palermo,relacion_de_dependencia,64,universidad_3_anio,divorciado,0,mujer,40,cristianismo,212513,sin_familia,entretenimiento,0
12532,12533,14,Palermo,relacion_de_dependencia,56,5_anio,matrimonio_civil,0,mujer,50,cristianismo,147653,casada,directivo_gerente,1
12533,12534,13,Palermo,relacion_de_dependencia,41,4_anio,matrimonio_civil,0,hombre,40,cristianismo,173307,casado,reparador,0
12534,12535,14,Palermo,relacion_de_dependencia,42,5_anio,matrimonio_civil,0,hombre,60,cristianismo,212760,casado,ventas,0
12535,12536,14,Palermo,empleado_provincial,53,5_anio,matrimonio_civil,0,hombre,40,cristianismo,101238,casado,directivo_gerente,0
12536,12537,13,Palermo,relacion_de_dependencia,37,4_anio,divorciado,0,hombre,38,cristianismo,306868,soltero_a,reparador,0
12537,12538,13,Palermo,empleadao_estatal,60,4_anio,viudo_a,0,hombre,40,cristianismo,117509,sin_familia,entretenimiento,0
12538,12539,13,Palermo,relacion_de_dependencia,35,4_anio,matrimonio_civil,0,hombre,45,cristianismo,151835,casado,inspector,0
12539,12540,14,Palermo,relacion_de_dependencia,70,5_anio,matrimonio_civil,20051,hombre,65,cristianismo,291998,casado,ventas,1
12540,12541,20,Palermo,relacion_de_dependencia,44,universiada_6_anio,matrimonio_civil,0,hombre,50,cristianismo,136986,casado,profesional_especializado,1
12541,12542,8,Palermo,relacion_de_dependencia,50,7-8_grado,matrimonio_civil,0,hombre,40,cristianismo,201984,casado,reparador,0
12542,12543,13,Recoleta,relacion_de_dependencia,58,4_anio,divorciado,0,mujer,40,cristianismo,187060,sin_familia,entretenimiento,0
12543,12544,13,La Boca,relacion_de_dependencia,46,4_anio,divorciado,0,hombre,40,cristianismo,174928,sin_familia,entretenimiento,0
12544,12545,12,Palermo,relacion_de_dependencia,29,3_anio,matrimonio_civil,0,hombre,40,cristianismo,445480,otro,inspector,0
12545,12546,17,Palermo,relacion_de_dependencia,26,universidad_3_anio,sin_matrimonio,0,hombre,60,cristianismo,265781,sin_familia,directivo_gerente,0
12546,12547,14,Palermo,empleado_municipal,33,5_anio,separado,0,mujer,35,judaismo,377107,con_hijos,otros,0
12547,12548,17,Palermo,relacion_de_dependencia,42,universidad_3_anio,matrimonio_civil,-1902,hombre,50,cristianismo,347890,casado,directivo_gerente,1
12548,12549,13,Palermo,relacion_de_dependencia,24,4_anio,sin_matrimonio,0,hombre,45,cristianismo,199336,soltero_a,reparador,0
12549,12550,11,Palermo,relacion_de_dependencia,17,2_anio,sin_matrimonio,0,mujer,8,cristianismo,111593,con_hijos,ventas,0
12550,12551,16,Palermo,relacion_de_dependencia,35,universidad_2_anio,matrimonio_civil,0,hombre,60,cristianismo,258657,casado,reparador,0
12551,12552,13,Palermo,empleadao_estatal,37,4_anio,sin_matrimonio,0,hombre,40,cristianismo,39207,sin_familia,entretenimiento,0
12552,12553,16,Palermo,relacion_de_dependencia,59,universidad_2_anio,matrimonio_civil,0,hombre,40,cristianismo,159770,casado,directivo_gerente,1
12553,12554,9,Palermo,relacion_de_dependencia,27,9_grado,sin_matrimonio,0,hombre,10,cristianismo,309463,sin_familia,limpiador,0
12554,12555,18,Recoleta,empleadao_estatal,38,universidad_4_anio,sin_matrimonio,0,mujer,55,cristianismo,215419,sin_familia,directivo_gerente,0
12555,12556,14,Palermo,monotibutista,47,5_anio,matrimonio_civil,0,hombre,40,cristianismo,177533,casado,reparador,0
12556,12557,9,La Boca,relacion_de_dependencia,42,9_grado,sin_matrimonio,0,hombre,40,cristianismo,251239,sin_familia,sector_primario,0
12557,12558,17,Palermo,empleadao_estatal,40,universidad_3_anio,divorciado,-1741,mujer,40,judaismo,134307,sin_familia,profesional_especializado,0
12558,12559,14,Palermo,relacion_de_dependencia,21,5_anio,sin_matrimonio,0,mujer,40,cristianismo,24598,con_hijos,otros,0
12559,12560,17,Palermo,monotibutista,36,universidad_3_anio,sin_matrimonio,0,hombre,50,cristianismo,140676,sin_familia,ventas,0
12560,12561,11,Palermo,relacion_de_dependencia,46,2_anio,viudo_a,0,hombre,20,cristianismo,143542,otro,inspector,0
12561,12562,13,Palermo,No respondio,65,4_anio,sin_matrimonio,2346,hombre,40,judaismo,38189,sin_familia,No respondio,0
12562,12563,13,Palermo,relacion_de_dependencia,31,4_anio,matrimonio_civil,0,hombre,40,cristianismo,158291,casado,entretenimiento,0
12563,12564,13,Palermo,relacion_de_dependencia,29,4_anio,divorciado,0,hombre,50,cristianismo,118503,sin_familia,inspector,0
12564,12565,10,Palermo,monotibutista,50,1_anio,matrimonio_civil,0,hombre,60,cristianismo,71609,casado,directivo_gerente,0
12565,12566,17,Palermo,relacion_de_dependencia,46,universidad_3_anio,divorciado,0,hombre,40,judaismo,203653,otro,ventas,0
12566,12567,13,Palermo,relacion_de_dependencia,31,4_anio,divorciado,0,mujer,40,cristianismo,181751,sin_familia,entretenimiento,0
12567,12568,18,Palermo,relacion_de_dependencia,36,universidad_4_anio,sin_matrimonio,-1408,mujer,40,cristianismo,162358,sin_familia,profesional_especializado,0
12568,12569,16,Palermo,No respondio,66,universidad_2_anio,viudo_a,0,mujer,3,cristianismo,231315,soltero_a,No respondio,0
12569,12570,13,Palermo,empleadao_estatal,59,4_anio,matrimonio_civil,0,hombre,40,cristianismo,181940,casado,entretenimiento,0
12570,12571,17,Palermo,relacion_de_dependencia,30,universidad_3_anio,divorciado,27828,hombre,40,cristianismo,213226,sin_familia,ventas,1
12571,12572,14,Palermo,relacion_de_dependencia,27,5_anio,sin_matrimonio,0,hombre,40,cristianismo,452963,sin_familia,inspector,0
12572,12573,14,Palermo,relacion_de_dependencia,44,5_anio,divorciado,0,hombre,40,judaismo,268039,otro,limpiador,0
12573,12574,13,Palermo,relacion_de_dependencia,34,4_anio,separado,0,hombre,40,judaismo,141841,con_hijos,reparador,0
12574,12575,14,Palermo,monotibutista,58,5_anio,matrimonio_civil,0,hombre,45,cristianismo,194733,casado,profesional_especializado,0
12575,12576,14,Palermo,relacion_de_dependencia,36,5_anio,matrimonio_civil,0,hombre,40,cristianismo,214008,casado,entretenimiento,0
